ID,im_nwords_min,im_nwords_max,im_nwords_mean,im_len_min,im_len_max,im_len_mean,total,base_lft,base_gender,base_opl,base_regio,base_polar,base_intpol,MVH_att_cc_1,MVH_att_cc_2,MVH_att_importance_2,att_cc_mean,opl_3cat,search query_1,search query_2,search query_3,total_valid,total_specific,edu_low,edu_mid,edu_high,base_gender2
509,1,4,2.3333333333333335,8,19,14.0,klimaat verandering stikstof wat kan ik doen,39,2,6,8,4.0,7.0,7,6,5,6.5,3,klimaat verandering,stikstof,wat kan ik doen,3.0,2.0,0,0,1,0
510,1,7,3.3333333333333335,20,40,28.333333333333332,vanaf welk jaar is de aarde onbewoonbaar klimaatverandering europa klimaatvluchtelingen,41,2,6,7,2.0,9.0,7,7,5,7.0,3,vanaf welk jaar is de aarde onbewoonbaar,klimaatverandering europa,klimaatvluchtelingen,3.0,2.0,0,0,1,0
513,1,3,2.0,3,22,13.666666666666666,klimaat akkoord parijs duurzame energie res,65,1,6,11,0.0,6.0,7,6,4,6.5,3,klimaat akkoord parijs,duurzame energie,res,3.0,3.0,0,0,1,1
514,1,2,1.3333333333333333,7,15,12.0,opwarming aarde poolkap luchtkwaliteit,58,2,6,8,3.0,3.0,7,7,4,7.0,3,opwarming aarde,poolkap,luchtkwaliteit,3.0,3.0,0,0,1,0
515,1,3,2.0,11,20,15.333333333333334,klimaatplan brussel klimaat tweede kamer klimaat,27,2,6,7,4.0,10.0,6,5,4,5.5,3,klimaatplan,brussel klimaat,tweede kamer klimaat,3.0,3.0,0,0,1,0
518,1,1,1.0,12,18,15.333333333333334,klimaatverandering milieuschade milieuactivisten,22,2,7,4,6.0,1.0,5,4,3,4.5,3,klimaatverandering,milieuschade,milieuactivisten,3.0,2.0,0,0,1,0
520,1,2,1.3333333333333333,7,18,13.0,klimaatverandering broeikaseffect el nino,59,1,3,7,2.0,4.0,5,6,4,5.5,2,klimaatverandering,broeikaseffect,el nino,3.0,2.0,0,1,0,1
522,2,4,2.6666666666666665,17,24,20.333333333333332,klimaat problemen klimaat doelstelling klimaat in mijn omgeving,53,1,4,8,8.0,2.0,5,2,3,3.5,2,klimaat problemen,klimaat doelstelling,klimaat in mijn omgeving,3.0,3.0,0,1,0,1
523,6,12,8.0,39,75,52.666666666666664,wat zin de klimaatmaatregelen regering rutte wat zij  de  gevolgen van de  klimaatregelen voor de inwoners va  nederland wat is het klimaatbeleid regering rutte,51,1,5,8,2.0,6.0,6,5,4,5.5,2,wat zin de klimaatmaatregelen regering rutte,wat zij  de  gevolgen van de  klimaatregelen voor de inwoners va  nederland,wat is het klimaatbeleid regering rutte,3.0,3.0,0,1,0,1
524,1,2,1.3333333333333333,10,18,14.333333333333334,opwarming aarde milieuactiviteiten greenpeace,67,1,4,7,9.0,6.0,6,5,4,5.5,2,opwarming aarde,milieuactiviteiten,greenpeace,3.0,3.0,0,1,0,1
525,1,1,1.0,7,18,14.333333333333334,klimaat klimaatverandering weersverwachtingen,32,2,6,7,8.0,5.0,6,3,2,4.5,3,klimaat,klimaatverandering,weersverwachtingen,3.0,1.0,0,0,1,0
526,1,1,1.0,3,18,9.333333333333334,klimaat ijs klimaatverandering,34,2,6,7,5.0,5.0,5,4,3,4.5,3,klimaat,ijs,klimaatverandering,3.0,1.0,0,0,1,0
527,3,7,4.333333333333333,21,35,27.333333333333332,trend cijfers klimaat verwachtingen klimaat veranderingen hoe krijg ik 0 op de meter,56,1,6,7,4.0,6.0,6,7,5,6.5,3,trend cijfers klimaat,verwachtingen klimaat veranderingen,hoe krijg ik 0 op de meter,3.0,3.0,0,0,1,1
528,1,4,2.0,7,17,12.0,klimaatonzin wappies geloof er niet in,63,1,5,12,8.0,6.0,4,3,3,3.5,2,klimaatonzin,wappies,geloof er niet in,3.0,3.0,0,1,0,1
529,1,2,1.6666666666666667,12,14,13.333333333333334,klimaat 2030 greta thunberg klimaatakkoord,33,2,6,8,0.0,7.0,7,7,5,7.0,3,klimaat 2030,greta thunberg,klimaatakkoord,3.0,3.0,0,0,1,0
530,1,1,1.0,7,16,10.666666666666666,klimaat weersverandering opwarming,62,1,4,12,5.0,6.0,3,4,3,3.5,2,klimaat,weersverandering,opwarming,3.0,2.0,0,1,0,1
531,1,2,1.3333333333333333,12,14,13.333333333333334,climate change zonnepanelen klimaatakkoord,39,1,5,7,4.0,6.0,6,6,4,6.0,2,climate change,zonnepanelen,klimaatakkoord,3.0,2.0,0,1,0,1
532,1,2,1.6666666666666667,12,16,14.0,klimaatakkoord co2 reductie gasloze toekomst,63,1,3,12,8.0,5.0,5,5,5,5.0,2,klimaatakkoord,co2 reductie,gasloze toekomst,3.0,3.0,0,1,0,1
533,2,4,3.0,19,23,20.666666666666668,invloed van het klimaat klimaat verandering klimaat in nederland,58,2,4,3,5.0,3.0,4,4,3,4.0,2,invloed van het klimaat,klimaat verandering,klimaat in nederland,3.0,1.0,0,1,0,0
534,2,2,2.0,16,28,23.666666666666668,gevolgen klimaatverandering duurzame energie klimaatverandering tegengaan,22,2,6,12,3.0,6.0,7,7,4,7.0,3,gevolgen klimaatverandering,duurzame energie,klimaatverandering tegengaan,3.0,3.0,0,0,1,0
535,1,1,1.0,6,11,8.0,boeren vliegtuigen klimaat,67,1,4,8,8.0,6.0,3,3,4,3.0,2,boeren,vliegtuigen,klimaat,3.0,2.0,0,1,0,1
536,1,2,1.3333333333333333,12,18,14.666666666666666,klimaatverandering klimaatakkoord extreem weer,51,2,4,12,5.0,0.0,7,7,5,7.0,2,klimaatverandering,klimaatakkoord,extreem weer,3.0,2.0,0,1,0,0
537,1,2,1.3333333333333333,6,16,10.0,gemeente klimaat overheid milieu,63,1,3,6,5.0,3.0,4,3,2,3.5,2,gemeente klimaat,overheid,milieu,3.0,3.0,0,1,0,1
539,1,3,1.6666666666666667,7,31,18.666666666666668,klimaatverandering amazone david attenborough documentaire,25,2,7,8,5.0,6.0,6,6,5,6.0,3,klimaatverandering,amazone,david attenborough documentaire,3.0,2.0,0,0,1,0
541,1,2,1.3333333333333333,14,18,15.666666666666666,klimaatverandering opwarming aarde klimaatverdrag,51,1,4,10,6.0,7.0,7,5,4,6.0,2,klimaatverandering,opwarming aarde,klimaatverdrag,3.0,2.0,0,1,0,1
542,2,2,2.0,11,18,14.666666666666666,klimaat top climate convention climate targets,41,1,6,12,2.0,2.0,6,6,4,6.0,3,klimaat top,climate convention,climate targets,3.0,3.0,0,0,1,1
543,1,1,1.0,3,12,7.666666666666667,politiek verkiezingen vvd,43,1,6,10,8.0,5.0,4,4,4,4.0,3,politiek,verkiezingen,vvd,3.0,3.0,0,0,1,1
545,1,2,1.3333333333333333,14,18,15.666666666666666,klimaatverandering opwarming aarde klimaatplannen,30,2,6,4,7.0,2.0,5,2,4,3.5,3,klimaatverandering,opwarming aarde,klimaatplannen,3.0,2.0,0,0,1,0
546,1,2,1.3333333333333333,9,32,17.666666666666668,tegenstanders klimaatverandering duurzaamheid opwarming,54,1,6,12,8.0,6.0,3,2,4,2.5,3,tegenstanders klimaatverandering,duurzaamheid,opwarming,3.0,3.0,0,0,1,1
547,1,2,1.3333333333333333,7,19,14.0,klimaatproblemen problematie klimaat klimaat,63,2,3,6,5.0,1.0,4,4,3,4.0,2,klimaatproblemen,problematie klimaat,klimaat,3.0,2.0,0,1,0,0
549,1,1,1.0,6,8,7.0,klimaat duurzaam milieu,51,1,4,12,8.0,6.0,2,2,4,2.0,2,klimaat,duurzaam,milieu,3.0,2.0,0,1,0,1
550,4,6,5.0,34,41,37.666666666666664,de oorzaken van klimaatverandering wat doet nederland aan klimaatverandering wat kan ik doen aan klimaatverandering,64,1,7,12,5.0,6.0,6,5,4,5.5,3,de oorzaken van klimaatverandering,wat doet nederland aan klimaatverandering,wat kan ik doen aan klimaatverandering,3.0,3.0,0,0,1,1
551,1,2,1.6666666666666667,12,19,15.0,global warming noordpoolijs smeltende gletsjers,53,1,4,7,4.0,6.0,7,5,5,6.0,2,global warming,noordpoolijs,smeltende gletsjers,3.0,3.0,0,1,0,1
552,1,1,1.0,11,18,13.666666666666666,zonneenergie windenergie klimaatverandering,63,1,5,7,2.0,6.0,3,6,4,4.5,2,zonneenergie,windenergie,klimaatverandering,3.0,2.0,0,1,0,1
553,2,4,2.6666666666666665,12,31,20.0,kosten warmtepomp plannen brussel omtrent klimaat co2 uitstoot,51,1,7,6,6.0,7.0,5,5,4,5.0,3,kosten warmtepomp,plannen brussel omtrent klimaat,co2 uitstoot,3.0,3.0,0,0,1,1
554,3,4,3.6666666666666665,25,38,31.0,new green deal groenlinks documentaire david attenbourgh kritiek documentaire david attenbourgh,28,2,7,12,2.0,10.0,7,7,5,7.0,3,new green deal groenlinks,documentaire david attenbourgh,kritiek documentaire david attenbourgh,3.0,3.0,0,0,1,0
555,2,5,3.0,14,34,21.666666666666668,klimaat nieuws klimaat nederland hoe ziet de klimaatverandering uit,24,2,6,6,6.0,3.0,4,5,4,4.5,3,klimaat nieuws,klimaat nederland,hoe ziet de klimaatverandering uit,3.0,2.0,0,0,1,0
556,1,2,1.3333333333333333,9,18,13.0,opwarming co2 uitstoot klimaatverandering,54,1,6,6,8.0,7.0,7,6,5,6.5,3,opwarming,co2 uitstoot,klimaatverandering,3.0,2.0,0,0,1,1
557,1,2,1.3333333333333333,3,13,7.666666666666667,klimaat onzin klimaat co2,66,1,3,7,4.0,6.0,2,4,4,3.0,2,klimaat,onzin klimaat,co2,3.0,2.0,0,1,0,1
559,1,2,1.3333333333333333,8,14,12.0,global warming klimaatakkoord duurzaam,38,2,4,3,6.0,4.0,5,5,3,5.0,2,global warming,klimaatakkoord,duurzaam,3.0,3.0,0,1,0,0
560,1,2,1.3333333333333333,7,12,9.333333333333334,klimaat opwarming extreem weer,61,1,6,12,8.0,1.0,6,6,5,6.0,3,klimaat,opwarming,extreem weer,3.0,2.0,0,0,1,1
562,3,4,3.3333333333333335,22,31,27.333333333333332,veranderingen in co2 uitstoot ecologische voetstuk verkleinen klimaat maatregelen eu,18,2,5,9,3.0,4.0,7,5,5,6.0,2,veranderingen in co2 uitstoot,ecologische voetstuk verkleinen,klimaat maatregelen eu,3.0,3.0,0,1,0,0
563,2,4,3.0,19,34,25.666666666666668,klimaat verandering klimaat verandering 2020 klimaat verandering afgelopen tijd,20,2,3,12,2.0,1.0,6,4,4,5.0,2,klimaat verandering,klimaat verandering 2020,klimaat verandering afgelopen tijd,3.0,2.0,0,1,0,0
564,2,3,2.3333333333333335,14,28,21.0,klimaat veranderingen verduurzamen vanwege klimaat klimaat status,32,2,6,8,7.0,6.0,6,5,4,5.5,3,klimaat veranderingen,verduurzamen vanwege klimaat,klimaat status,3.0,2.0,0,0,1,0
567,1,3,2.3333333333333335,19,21,19.666666666666668,klimaatproblematiek klimaat en wetenschap klimaat en politiek,51,1,6,12,4.0,6.0,7,7,5,7.0,3,klimaatproblematiek,klimaat en wetenschap,klimaat en politiek,3.0,3.0,0,0,1,1
568,2,3,2.3333333333333335,13,27,21.666666666666668,klimaat fruitteelt betuwe ijsberen klimaatverandering biden klimaat,54,1,6,2,3.0,5.0,6,6,4,6.0,3,klimaat fruitteelt betuwe,ijsberen klimaatverandering,biden klimaat,3.0,3.0,0,0,1,1
569,1,2,1.3333333333333333,6,14,9.0,klimaat global warming milieu,52,1,5,7,8.0,7.0,6,6,4,6.0,2,klimaat,global warming,milieu,3.0,2.0,0,1,0,1
571,1,2,1.3333333333333333,14,18,15.666666666666666,klimaatverandering klimaatakkoord opwarming aarde,19,2,5,7,3.0,3.0,3,6,4,4.5,2,klimaatverandering,klimaatakkoord,opwarming aarde,3.0,2.0,0,1,0,0
572,1,11,5.0,11,45,33.0,klimaathoax wetenschappelijk onderzoek klimaatverandering is het echt nodig om van het gas af te gaan,34,2,6,3,4.0,7.0,2,2,2,2.0,3,klimaathoax,wetenschappelijk onderzoek klimaatverandering,is het echt nodig om van het gas af te gaan,3.0,3.0,0,0,1,0
573,4,6,5.0,22,44,32.666666666666664,opwarming van de aarde wat kunnen we doen tegen klimaatsverandering technieken om co2 te verminderen,33,1,5,7,1.0,9.0,5,5,5,5.0,2,opwarming van de aarde,wat kunnen we doen tegen klimaatsverandering,technieken om co2 te verminderen,3.0,3.0,0,1,0,1
575,1,1,1.0,3,13,9.333333333333334,klimaatgekte klimaatkosten fvd,51,1,4,4,8.0,7.0,1,1,1,1.0,2,klimaatgekte,klimaatkosten,fvd,3.0,3.0,0,1,0,1
578,1,4,2.0,14,22,18.0,klimaatverandering stikstofbeleid opwarming van de aarde,38,1,6,10,7.0,6.0,5,5,4,5.0,3,klimaatverandering,stikstofbeleid,opwarming van de aarde,3.0,2.0,0,0,1,1
579,1,3,2.3333333333333335,18,20,18.666666666666668,klimaatverandering zeeniveau en klimaat stormen en klimaat,66,1,6,4,5.0,6.0,7,6,5,6.5,3,klimaatverandering,zeeniveau en klimaat,stormen en klimaat,3.0,2.0,0,0,1,1
580,3,4,3.3333333333333335,15,34,23.0,weer of klimaat diesel of electrisch schadelijke effecten kobalt mijnen,26,1,6,11,9.0,6.0,3,4,4,3.5,3,weer of klimaat,diesel of electrisch,schadelijke effecten kobalt mijnen,3.0,3.0,0,0,1,1
581,1,2,1.3333333333333333,7,14,10.0,energie groene energie issolatie,54,2,4,4,4.0,7.0,6,2,5,4.0,2,energie,groene energie,issolatie,3.0,3.0,0,1,0,0
582,2,4,2.6666666666666665,16,27,22.0,klimaataanpak nederland klimaat politiek wereld natuur fonds klimaat,24,2,6,3,2.0,4.0,7,7,5,7.0,3,klimaataanpak nederland,klimaat politiek,wereld natuur fonds klimaat,3.0,3.0,0,0,1,0
583,1,3,2.0,7,19,13.666666666666666,klimaat politiek en klimaat klimaat akkoord,44,2,4,7,4.0,6.0,6,4,5,5.0,2,klimaat,politiek en klimaat,klimaat akkoord,3.0,2.0,0,1,0,0
584,1,2,1.3333333333333333,6,18,13.333333333333334,klimaatverandering zeewater spiegel ijskap,52,1,4,5,6.0,9.0,7,7,5,7.0,2,klimaatverandering,zeewater spiegel,ijskap,3.0,2.0,0,1,0,1
586,1,2,1.3333333333333333,3,14,9.333333333333334,smelten ijskap co2 greenpeache,66,2,4,3,6.0,6.0,7,7,4,7.0,2,smelten ijskap,co2,greenpeache,3.0,3.0,0,1,0,0
587,1,2,1.6666666666666667,14,20,16.0,klimaatverdrag global warming duurzaamheid klimaat,35,2,7,8,3.0,5.0,5,5,4,5.0,3,klimaatverdrag,global warming,duurzaamheid klimaat,3.0,3.0,0,0,1,0
588,1,3,2.0,18,33,26.333333333333332,klimaatverandering klimaatverandering nederland klimaatverandering feiten cijfers,40,2,7,6,4.0,4.0,7,6,4,6.5,3,klimaatverandering,klimaatverandering nederland,klimaatverandering feiten cijfers,3.0,1.0,0,0,1,0
589,1,3,1.6666666666666667,7,29,16.333333333333332,klimaat amerika ontwijkgedrag amerika ontwijkgedrag,38,2,7,3,6.0,6.0,7,7,5,7.0,3,klimaat amerika ontwijkgedrag,amerika,ontwijkgedrag,3.0,3.0,0,0,1,0
590,2,4,3.0,15,35,25.0,klimaat cijfers voortgang klimaat akkoord voortgang kilmaat akkoord nederland,26,2,6,10,8.0,7.0,6,6,4,6.0,3,klimaat cijfers,voortgang klimaat akkoord,voortgang kilmaat akkoord nederland,3.0,3.0,0,0,1,0
591,1,3,1.6666666666666667,3,18,10.666666666666666,klimaatverandering just dig it wnf,20,1,3,8,5.0,6.0,6,5,5,5.5,2,klimaatverandering,just dig it,wnf,3.0,2.0,0,1,0,1
592,1,3,1.6666666666666667,6,21,12.0,naam politieke partij politicus milieu,26,1,3,12,7.0,6.0,2,2,3,2.0,2,naam politieke partij,politicus,milieu,3.0,3.0,0,1,0,1
593,1,2,1.6666666666666667,14,19,16.0,klimaatakkoord maatregelen klimaat opwarming aarde,52,2,6,5,6.0,6.0,5,5,3,5.0,3,klimaatakkoord,maatregelen klimaat,opwarming aarde,3.0,3.0,0,0,1,0
594,2,2,2.0,14,28,22.0,global warming klimaatplannen nederland warmtepompen milleubelasting,22,2,5,12,6.0,6.0,6,5,4,5.5,2,global warming,klimaatplannen nederland,warmtepompen milleubelasting,3.0,3.0,0,1,0,0
596,1,1,1.0,7,8,7.333333333333333,politics society opinion,33,2,7,7,4.0,10.0,7,7,5,7.0,3,politics,society,opinion,3.0,3.0,0,0,1,0
598,4,5,4.333333333333333,25,29,27.333333333333332,our world in data climate google scholar climate change time magazine climate change,19,2,6,4,4.0,10.0,7,7,5,7.0,3,our world in data climate,google scholar climate change,time magazine climate change,3.0,3.0,0,0,1,0
600,1,2,1.3333333333333333,7,16,10.0,klimaat politiek klimaat klimaat,63,1,4,2,5.0,5.0,3,2,3,2.5,2,klimaat politiek,klimaat,klimaat,3.0,1.0,0,1,0,1
601,1,1,1.0,7,18,11.666666666666666,klimaat windmolens klimaatverandering,58,2,4,7,5.0,5.0,6,4,4,5.0,2,klimaat,windmolens,klimaatverandering,3.0,1.0,0,1,0,0
602,1,2,1.3333333333333333,7,13,10.0,vliegtuig tax vervuiling klimaat,62,2,2,8,5.0,6.0,1,1,3,1.0,1,vliegtuig tax,vervuiling,klimaat,3.0,2.0,1,0,0,0
603,1,1,1.0,7,18,13.333333333333334,klimaat klimaatverandering klimaatneutraal,52,2,4,2,3.0,1.0,7,5,5,6.0,2,klimaat,klimaatverandering,klimaatneutraal,3.0,1.0,0,1,0,0
604,3,5,4.0,38,53,43.666666666666664,daadwerkelijke temperatuurstijging afgelopen 100 jaar mogelijke invloed op temperatuurstijging subsidie aanvragen klimaatactiegroepen,43,1,5,4,7.0,6.0,1,1,4,1.0,2,daadwerkelijke temperatuurstijging afgelopen 100 jaar,mogelijke invloed op temperatuurstijging,subsidie aanvragen klimaatactiegroepen,3.0,3.0,0,1,0,1
605,1,1,1.0,6,7,6.333333333333333,klimaat wereld natuur,52,1,2,7,5.0,0.0,3,3,4,3.0,1,klimaat,wereld,natuur,3.0,1.0,1,0,0,1
606,2,3,2.6666666666666665,16,24,19.666666666666668,klimaat verandering co2 uitstoot maatregelen impact op milieu,27,2,6,8,0.0,7.0,7,1,5,4.0,3,klimaat verandering,co2 uitstoot maatregelen,impact op milieu,3.0,2.0,0,0,1,0
607,1,1,1.0,2,10,5.666666666666667,eu timmermans trump,54,1,4,12,7.0,7.0,1,1,3,1.0,2,eu,timmermans,trump,3.0,2.0,0,1,0,1
609,1,1,1.0,2,6,3.6666666666666665,kimaat co2 eu,63,2,3,6,5.0,2.0,1,1,2,1.0,2,kimaat,co2,eu,3.0,1.0,0,1,0,0
612,2,3,2.6666666666666665,18,23,20.666666666666668,subsidie zonnepanelen co2 neutraal wonen elektrische auto kosten,40,2,6,1,5.0,6.0,7,6,5,6.5,3,subsidie zonnepanelen,co2 neutraal wonen,elektrische auto kosten,3.0,3.0,0,0,1,0
614,1,3,2.0,14,25,19.0,greenpeace acties klimaat klimaatverandering groene energie,57,2,6,6,3.0,6.0,7,6,5,6.5,3,greenpeace acties klimaat,klimaatverandering,groene energie,3.0,2.0,0,0,1,0
615,1,3,1.6666666666666667,3,22,14.333333333333334,ijs aangroei groenland klimaatverandering co2,37,2,7,4,8.0,6.0,1,1,2,1.0,3,ijs aangroei groenland,klimaatverandering,co2,3.0,2.0,0,0,1,0
617,2,3,2.6666666666666665,12,25,19.666666666666668,climage change numbers climage change statistics climate news,26,1,4,8,5.0,6.0,5,5,4,5.0,2,climage change numbers,climage change statistics,climate news,3.0,3.0,0,1,0,1
618,1,2,1.3333333333333333,7,18,14.0,klimaat nederland klimaatverandering klimaat,42,2,4,8,5.0,2.0,6,5,4,5.5,2,klimaat nederland,klimaatverandering,klimaat,3.0,0.0,0,1,0,0
619,1,2,1.3333333333333333,11,19,16.0,klimaatproblematiek windturbine fossiele brandstof,63,1,6,12,3.0,6.0,6,4,4,5.0,3,klimaatproblematiek,windturbine,fossiele brandstof,3.0,3.0,0,0,1,1
620,1,4,2.6666666666666665,18,31,23.666666666666668,klimaatverandering gemiddelde temperatuur dit jaar co2 uitstoot nederland,52,2,4,9,5.0,6.0,7,6,5,6.5,2,klimaatverandering,gemiddelde temperatuur dit jaar,co2 uitstoot nederland,3.0,2.0,0,1,0,0
621,1,4,2.3333333333333335,3,22,13.0,co2 smelten ijskap opwarming van de aarde,65,1,6,12,6.0,7.0,5,4,4,4.5,3,co2,smelten ijskap,opwarming van de aarde,3.0,3.0,0,0,1,1
622,1,2,1.6666666666666667,8,11,9.666666666666666,smelten ijs noord pool ijsberen,50,1,2,8,8.0,6.0,2,4,3,3.0,1,smelten ijs,noord pool,ijsberen,3.0,3.0,1,0,0,1
623,2,3,2.3333333333333335,16,20,17.333333333333332,klimaat regering tweede kamer klimaat klimaat politiek,21,2,6,12,4.0,6.0,6,4,4,5.0,3,klimaat regering,tweede kamer klimaat,klimaat politiek,3.0,3.0,0,0,1,0
625,1,2,1.3333333333333333,5,11,7.0,trump biden great reset,53,1,4,8,8.0,4.0,3,4,5,3.5,2,trump,biden,great reset,3.0,3.0,0,1,0,1
626,1,6,3.0,7,35,20.333333333333332,klimaat klimaat verandering wat te doen aan klimaat verandering,53,2,4,12,5.0,5.0,5,4,4,4.5,2,klimaat,klimaat verandering,wat te doen aan klimaat verandering,3.0,1.0,0,1,0,0
627,1,1,1.0,3,9,6.333333333333333,klimaat co2 opwarming,52,2,6,11,4.0,4.0,6,6,5,6.0,3,klimaat,co2,opwarming,3.0,2.0,0,0,1,0
628,1,6,3.3333333333333335,20,41,30.666666666666668,klimaatveranderingen wat kan men doen tegen klimaatverandering acties tegen klimaatverandering,67,2,6,7,2.0,7.0,7,7,5,7.0,3,klimaatveranderingen,wat kan men doen tegen klimaatverandering,acties tegen klimaatverandering,3.0,2.0,0,0,1,0
629,1,2,1.3333333333333333,3,15,9.333333333333334,klimaat vandaag zeespiegel co2,60,1,5,7,5.0,6.0,5,5,5,5.0,2,klimaat vandaag,zeespiegel,co2,3.0,3.0,0,1,0,1
630,1,2,1.6666666666666667,7,19,13.333333333333334,klimaat klimaat verandering klimaat maffia,54,1,6,1,7.0,6.0,3,4,2,3.5,3,klimaat,klimaat verandering,klimaat maffia,3.0,1.0,0,0,1,1
631,1,2,1.6666666666666667,18,25,22.666666666666668,luchtvervuiling amsterdam luchtvervuiling nederland zeespiegelstijging,54,2,7,8,5.0,6.0,7,7,5,7.0,3,luchtvervuiling amsterdam,luchtvervuiling nederland,zeespiegelstijging,3.0,3.0,0,0,1,0
632,1,3,2.0,7,23,15.333333333333334,mening politiek klimaat klimaat verbeter klimaat,43,2,4,8,5.0,3.0,6,5,4,5.5,2,mening politiek klimaat,klimaat,verbeter klimaat,3.0,2.0,0,1,0,0
634,1,4,3.0,7,35,20.333333333333332,klimaat knmi en het klimaat feiten en fictie klimaatverandering,35,1,5,12,7.0,7.0,5,4,4,4.5,2,klimaat,knmi en het klimaat,feiten en fictie klimaatverandering,3.0,2.0,0,1,0,1
635,2,3,2.6666666666666665,15,35,26.333333333333332,opwarming aarde wetenschappelijk onderzoek  klimaat aanpak landen   beheersdoelen,60,1,7,8,7.0,6.0,6,6,4,6.0,3,opwarming aarde,wetenschappelijk onderzoek  klimaat,aanpak landen   beheersdoelen,3.0,3.0,0,0,1,1
636,2,4,3.0,14,25,21.333333333333332,climate change effects of climate change wat is klimaatverandering,20,1,3,8,6.0,5.0,6,4,4,5.0,2,climate change,effects of climate change,wat is klimaatverandering,3.0,2.0,0,1,0,1
637,1,1,1.0,4,11,7.333333333333333,weer temperatuur poolijs,67,1,6,4,1.0,10.0,4,4,4,4.0,3,weer,temperatuur,poolijs,3.0,3.0,0,0,1,1
638,2,2,2.0,14,19,16.0,klimaat verandering opwarming aarde water probleem,63,1,6,10,0.0,6.0,4,3,3,3.5,3,klimaat verandering,opwarming aarde,water probleem,3.0,2.0,0,0,1,1
639,1,2,1.3333333333333333,3,16,8.333333333333334,nieuws poletieke partij rtl,49,1,2,12,10.0,6.0,2,4,4,3.0,1,nieuws,poletieke partij,rtl,3.0,3.0,1,0,0,1
640,4,15,9.666666666666666,33,88,64.0,waarom is het percentage 97 zo hardnekkig terwijl iedereen die citeert er niets van weet 1000en miljarden investeren in kleine landje nl effectief en verstandig effect kerncentrales moderne tijd,45,1,5,12,7.0,6.0,3,4,3,3.5,2,waarom is het percentage 97 zo hardnekkig terwijl iedereen die citeert er niets van weet,1000en miljarden investeren in kleine landje nl effectief en verstandig,effect kerncentrales moderne tijd,3.0,3.0,0,1,0,1
641,1,1,1.0,6,9,7.333333333333333,klimaat milieu opwarming,61,2,4,7,7.0,0.0,4,1,1,2.5,2,klimaat,milieu,opwarming,3.0,2.0,0,1,0,0
642,2,5,3.6666666666666665,15,30,23.0,vegan beter voor klimaat vlees eten slecht voor klimaat uitstoot boeren,37,2,6,7,0.0,6.0,7,7,4,7.0,3,vegan beter voor klimaat,vlees eten slecht voor klimaat,uitstoot boeren,3.0,3.0,0,0,1,0
643,2,3,2.6666666666666665,20,25,22.333333333333332,klimaat co2 uitstoot klimaat waterverbruik bij klimaat vleesproductie,50,2,6,2,5.0,0.0,6,5,4,5.5,3,klimaat co2 uitstoot,klimaat waterverbruik bij,klimaat vleesproductie,3.0,3.0,0,0,1,0
644,2,4,3.3333333333333335,25,38,33.0,uitvoering klimaatakkoord standpunten politieke partijen klimaat transitie gedrag samenleving klimaat,57,1,6,12,3.0,9.0,6,6,5,6.0,3,uitvoering klimaatakkoord,standpunten politieke partijen klimaat,transitie gedrag samenleving klimaat,3.0,3.0,0,0,1,1
645,1,3,2.0,13,18,15.333333333333334,co 2 uitstoot klimaatmaatregelen opwarming aarde,50,1,7,12,4.0,9.0,5,6,4,5.5,3,co 2 uitstoot,klimaatmaatregelen,opwarming aarde,3.0,3.0,0,0,1,1
646,2,2,2.0,12,16,14.666666666666666,klimaat neutraal co2 vermindering aardgas vrij,37,2,4,2,5.0,3.0,3,3,4,3.0,2,klimaat neutraal,co2 vermindering,aardgas vrij,3.0,3.0,0,1,0,0
647,1,4,2.0,7,33,19.0,klimaat klimaatbeheersing snelheid gevolgen opwarming aarde,62,1,4,12,7.0,7.0,6,7,4,6.5,2,klimaat,klimaatbeheersing,snelheid gevolgen opwarming aarde,3.0,2.0,0,1,0,1
648,2,6,3.3333333333333335,16,37,24.0,klimaat verandering klimaat gevolgen wat te doen tegen klimaat verandering,37,1,4,2,4.0,5.0,7,6,4,6.5,2,klimaat verandering,klimaat gevolgen,wat te doen tegen klimaat verandering,3.0,2.0,0,1,0,1
649,1,1,1.0,6,11,8.0,klimaat verandering opinie,52,1,5,8,0.0,6.0,6,5,4,5.5,2,klimaat,verandering,opinie,3.0,1.0,0,1,0,1
650,1,1,1.0,8,15,11.0,luchtvervuiling ontbossing ozonlaag,60,1,6,12,8.0,6.0,6,5,5,5.5,3,luchtvervuiling,ontbossing,ozonlaag,3.0,3.0,0,0,1,1
651,1,2,1.6666666666666667,12,15,13.333333333333334,opwarming aarde verduurzaming co2 uitstoot,54,2,5,10,5.0,9.0,7,4,5,5.5,2,opwarming aarde,verduurzaming,co2 uitstoot,3.0,3.0,0,1,0,0
